Function,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Mean,Std_Dev
1,4.945377440890297e-12,3.979039320256561e-12,2.9558577807620168e-12,6.195932655828074e-12,3.353761712787673e-12,4.206412995699793e-12,1.0800249583553523e-12,4.774847184307873e-12,5.172751116333529e-12,6.0822458181064576e-12,3.922195901395753e-12,5.7411853049416095e-12,4.945377440890297e-12,6.650680006714538e-12,4.547473508864641e-12,2.6147972675971687e-12,5.9685589803848416e-12,6.0822458181064576e-12,3.126388037344441e-12,5.059064278611913e-12,2.4442670110147446e-12,7.73070496506989e-12,1.7621459846850485e-12,3.296918293926865e-12,4.263256414560601e-12,4.718003765447065e-12,5.172751116333529e-12,5.6843418860808015e-12,2.0463630789890885e-12,4.490630090003833e-12,4.433786671143025e-12,1.5321735578435363e-12
2,5.3580606618197635e-09,2.4858195502019953e-09,3.88678245144547e-09,4.525361418927787e-09,1.5159002941800281e-09,4.916273610433564e-09,2.261458575958386e-09,1.813532435335219e-09,4.924629593006102e-09,2.6470843295101076e-09,8.829886155581335e-09,7.60974216973409e-09,1.8463310880179051e-09,4.364949290902587e-09,5.995559604343725e-09,1.1006761724274838e-08,7.302787707885727e-09,5.770971256424673e-09,2.9792772693326697e-09,3.588183972169645e-09,4.1769681047298945e-09,2.4555220079491846e-09,4.5656634029001e-09,4.079424797964748e-09,4.796731900569284e-09,6.196671620273264e-09,3.358763933647424e-09,5.9185367717873305e-09,5.813376446894836e-10,3.2532057048229035e-09,4.433739301627308e-09,2.23818063561801e-09
3,18.063196123092894,15.215660307666326,30.959421763794808,26.68563991081544,22.61620580025601,14.390984513343597,20.671719694690978,26.404177034555687,31.02056190363703,33.79030136758047,42.1457517275295,37.98083031933788,31.759146566844834,45.07343249616156,28.738920678091404,36.507340057586134,25.393968484273387,34.01063489710373,19.13960369305937,30.827354947302524,28.202846582268194,16.078279370646896,42.57967309434571,28.70447006293398,28.72738535004919,33.305208844793015,31.826464363115065,40.8799132828218,44.92738800591769,26.260918103248855,29.762913311562134,8.473911904248014
4,15.919329800168839,15.919309603477359,27.858823377405542,15.919314641513324,19.899160990636233,18.904186776130814,23.878911212934213,34.823445726031196,25.868885060896332,21.889058912978953,13.929411685935065,22.88401292745425,27.858742401983136,19.899160995256352,19.899140795423136,30.843614535497295,24.87393104158741,16.91426866060351,28.853742035976893,28.85370145905108,24.87393104162345,21.889058908184325,20.894099851030887,25.868824288636574,22.884012927512458,25.868869901981498,26.863844117920735,30.843599376692396,13.929416723886902,19.89916099074651,22.983499025638555,5.291993493707003
5,147.56883713086722,235.91664035842814,318.9509558496529,356.4170574318714,323.53396402822136,101.39446260683451,374.9393800646185,453.38452111304105,364.86666420546226,184.98790843290158,576.1174191196665,133.94366655264412,117.25123432387602,304.46963318705275,331.7516802731684,231.46283416708093,372.25505335071557,71.2175846079216,100.55810692408068,474.59608989498906,108.07854047696958,214.6811952463247,351.07276779714994,72.1167830744995,369.1515913130024,273.9375518038853,95.2259577611137,175.59914804586083,101.95015633148569,70.71017535686678,246.93691869434178,136.2680805637164
6,2.9515032678441457,2.5317442125347043,1.500466432804842,0.8366704040704462,1.213753488185148,1.4870665874414044,1.2068472645485144,0.4870609373563184,1.255358146362596,0.8760804399898916,1.0650897027394421,1.2878419208759624,0.10737977615121963,2.8965618601805545,1.269887003479198,0.3711007730430538,2.442325173877407,0.22759658178893005,2.4372427500497906,0.31653706181919006,1.180516388604019,0.4699046358443866,1.409383718483241,0.5788240503979978,2.0312806251026814,2.541434218868744,1.537288324381052,1.1391439569524664,0.35891119913389957,1.457093369657514,1.3157298090856253,0.801987681109036
7,44.43972083930862,37.49528758031556,46.23820778873642,72.51198211026622,52.83122612653324,51.58253004807739,65.41298439465936,66.10492682066433,74.4048628474402,63.357381889601584,55.64624840627812,29.103185514465167,57.16478472737208,57.341762140189076,79.9182326045825,53.29310190513979,42.288359585736316,43.313349246534244,56.00454086418176,25.599688909979477,90.05529667775954,52.15288942179359,57.14371889809672,53.05220403713474,42.04901351178728,50.06303188524362,59.640817292502106,43.60815020821087,59.83770188448307,66.95818059745625,54.953778958817644,13.807769815929186
8,23.891884692229723,21.915103214107603,27.58565433162903,27.505476914156134,25.30651420550248,23.644300285317968,20.002061650187443,24.62804107914735,25.374366209344316,23.133493040766098,23.45302020941199,24.36227970723985,28.24618475376974,28.927389187317658,24.21749973294891,26.142377943393512,26.48356069523379,22.669941434167868,23.573752519657774,26.213867496343937,22.99901326549707,24.551112327752435,24.639073288927193,26.15063044226099,27.427299198174296,26.06548739513346,26.458562580337457,23.99119377142506,15.561622181096936,16.994800573261728,24.403852144191326,2.9128132165498593
9,200.00000722375808,1.0557391760812607e-05,200.00000552844676,5.423267793958075e-06,8.475302820443176e-06,200.0000066480452,100.00001237934839,200.00000604888783,229.2843827101383,200.0000115801522,200.00000726341887,229.2843827200968,200.0000059381082,229.2843827143838,100.00000723322273,100.00000668397252,200.0000103255993,229.28438271456116,229.28438271501864,100.00000634886464,100.00000334221659,100.00000470702798,8.309841632581083e-06,200.00000775515764,100.00000624322138,200.00000677048092,200.00000843785438,229.28438271302002,200.00000664781828,229.28438271492405,156.83302829578497,77.48147727458321
10,100.83755556017059,100.7946302169812,100.58287640985236,100.82770223699208,100.67783410729635,100.87093158466496,100.88467762704477,100.82084140150118,100.93829749679571,100.69593633663817,100.68456322912198,100.63887092143614,100.68263883584586,100.86074026171173,100.77113469423875,101.02662171846123,100.73939824338049,100.39680962372722,100.57355739638979,101.05762141275272,100.69899864463787,100.80192482014581,100.6451252125853,100.60944709380828,100.78202921746288,100.45401710687611,100.72531968350222,100.9041949692537,100.42685469701564,101.07447373429841,100.74952081648631,0.16780727360503433
11,4.505579454416875e-06,6.244863016036106e-06,4.651433300750796e-06,5.04876152263023e-06,6.154028596938588e-06,5.480317213368835e-06,5.539391622733092e-06,5.229607268120162e-06,5.478554157889448e-06,6.1335940699791536e-06,4.605003141477937e-06,5.420172328740591e-06,5.06715741721564e-06,5.338972187018953e-06,5.244617113930872e-06,5.682973551301984e-06,5.12603355673491e-06,6.012154699419625e-06,5.898758900002576e-06,5.005006642022636e-06,5.939225047768559e-06,5.779980256193085e-06,5.676549335476011e-06,4.6895688683434855e-06,5.163318746781442e-06,4.840579094889108e-06,5.2337672968860716e-06,6.251481408980908e-06,5.894898549740901e-06,4.062720108777285e-06,5.379968949152196e-06,5.54683107585882e-07
12,164.56232990678654,163.88101353460752,162.5673764677358,161.40488078618364,163.71484960899807,163.71484996521895,164.08517976526036,165.09740658888313,164.92400157962265,165.01649756378174,0.054884803865661524,163.49483527629172,163.9245123902656,165.09900155431978,10.240649018035128,162.96369591904386,163.33213929667545,165.2168241315112,164.05012466337303,11.003410847603845,163.8777578295999,165.1055155726176,161.4048808410971,163.4777056960752,165.10301253859507,163.92451312456024,163.4777058150812,165.21260560695464,163.92451215833307,163.4948352820411,148.24505027110064,47.084910296225665
